school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
"Javna ustanova Osnovna škola""Edhem Mulabdić",18.40977668762207,44.80249786376953,Primary,BIH,3cb7bfd8-e250-3f1c-9f1e-9b29d53c2a87,
"Javna ustanova Osnovna škola ""Fadil Bilal"" Vel. Kladuša-Šumatac",16.751405715942383,44.65238571166992,Primary,BIH,f8d88693-033a-3f45-a1cb-34c608357324,
"Javna ustanova Osnovna škola ""Fadil Bilal"" Vel. Kladuša-Šumatac PŠ Kudići",15.836777687072754,45.079185485839844,Primary,BIH,8b50296a-efad-3f70-a275-8ba52fdd71ce,
"JAVNA  USTANOVA  OSNOVNA  ŠKOLA  ""GLAVATIČEVO",18.058191299438477,43.50697326660156,Primary,BIH,e3e47fde-0302-3093-a4c7-5c03147b418d,
"JAVNA  USTANOVA  OSNOVNA  ŠKOLA  ""GLAVATIČEVO",18.104570388793945,43.50343704223633,Primary,BIH,7113d80d-d301-3521-9ad2-74375e093938,
Javna ustanova Osnovna škola Gnojnica,18.425512313842773,44.613101959228516,Primary,BIH,54775f5b-ccee-3dcf-ad5d-0aa914a16aaf,
JAVNA USTANOVA OSNOVNA ŠKOLA GNOJNICE MOSTAR,17.844465255737305,43.30268859863281,Primary,BIH,d7e1f822-a6d5-35f8-a15f-b4a224164c03,
JAVNA USTANOVA OSNOVNA ŠKOLA GORNJA TUZLA,18.759408950805664,44.55671691894531,Primary,BIH,114cfb97-cc35-34ae-8ce9-c67cf1dfc86e,
JAVNA USTANOVA OSNOVNA ŠKOLA GORNJA TUZLA,18.759408950805664,44.55671691894531,Primary,BIH,0f203fe5-5b59-3c7f-983f-b05cadeaf3a6,
"Javna ustanova Osnovna škola ""Gostović",17.908899307250977,44.2052001953125,Primary,BIH,d0cd9205-f58f-36d8-9305-cef1c23bbd6a,
"Javna ustanova Osnovna škola ""Gostović"", Područna škola Bajvati",18.22270965576172,44.40111541748047,Primary,BIH,6ea740bf-5621-3ba5-91e3-6877104e67d7,
"Javna ustanova Osnovna škola ""Gostović"", Područna škola Mahoje",18.24382781982422,44.40533447265625,Primary,BIH,46d4ba5a-f0c9-3f85-a628-5a4d40d83057,
"Javna ustanova Osnovna škola ""Gostović"", Područna škola Poljice",17.90089988708496,44.210601806640625,Primary,BIH,df83e72d-248e-3a25-a1f9-79b463db0b64,
"JAVNA USTANOVA OSNOVNA ŠKOLA ""GRAČANICA""-ŽIVINICE",18.673465728759766,44.53746032714844,Primary,BIH,0fc23dd4-91ad-307d-9804-f57c9c8eea4a,
"Javna ustanova Osnovna škola ""Grbavica II"", Sarajevo",18.38913345336914,43.849666595458984,Primary,BIH,768edb7a-d6e0-36d2-8fcc-2a41024ebeb5,
"Javna ustanova Osnovna škola ""Grivice"" Banovići",18.542266845703125,44.428443908691406,Primary,BIH,06e3bb24-e50f-3c84-841f-57c052ffa187,
"Javna ustanova Osnovna škola ""Grivice"" Banovići",18.526439666748047,44.40842056274414,Primary,BIH,c80664a5-a06c-3232-9c2a-9d96911d6b78,
"Javna ustanova Osnovna škola ""Grivice"" Banovići",18.526399612426758,44.40829849243164,Primary,BIH,3e5e9ebf-95ee-324a-b09f-98c98c1b8c17,
"Javna ustanova Osnovna škola ""Grivice"" Banovići",18.559534072875977,44.41739273071289,Primary,BIH,e8d24fa7-f9bc-3d0d-be20-b222ecb22fff,
"Javna ustanova Osnovna škola ""Hadžići"" Hadžići",18.208934783935547,43.825016021728516,Primary,BIH,477d20b9-5a26-3b73-88e5-4c172d51cda3,
"Javna ustanova Osnovna škola ""Hajderovići",18.25075340270996,44.46996307373047,Primary,BIH,e5067cd1-fbf9-3f2d-8f4b-8a545d5dae1a,
"Javna ustanova Osnovna škola ""Hamdija Kreševljaković"" Kamberi - Gradačac",18.438100814819336,44.88130187988281,Primary,BIH,f28232bc-f857-33aa-ad21-ab5a3939760e,
"JAVNA USTANOVA OSNOVNA ŠKOLA ""HARMANI I"" BIHAĆ",15.879253387451172,44.818077087402344,Primary,BIH,34709dc3-42bc-3164-9d61-f6baa448c76d,
"Javna ustanova Osnovna škola ""Hasan Kikić"" Gračanica",18.30055046081543,44.72734832763672,Primary,BIH,b4d42407-4ac6-3eba-a5a6-e5a3cd299b4d,
Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,18.394887924194336,44.28581237792969,Primary,BIH,4577d7c5-70bb-38ca-a30b-b012290cf05f,
Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,18.45094871520996,44.25269317626953,Primary,BIH,1a61995f-114a-350a-a93c-c7992f5c780f,
Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,18.503297805786133,44.204551696777344,Primary,BIH,92c839b0-1c14-3be6-9f6e-c2b9a9af73b3,
Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,18.532733917236328,44.16604995727539,Primary,BIH,f0c7781c-d9aa-3532-84ad-aa33e766006d,
Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,18.430490493774414,44.2678337097168,Primary,BIH,44e4c3e4-7106-3887-8213-51bc0cdcf032,
Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,18.53803062438965,44.20399856567383,Primary,BIH,0d4fd468-17d5-3550-8a94-423181bbb154,
"Javna ustanova osnovna škola ""Hasan Turčalo Brzi"" Ilovača",18.816190719604492,43.640159606933594,Primary,BIH,a4505691-5215-303e-96e5-132b24520652,
"Javna ustanova osnovna škola ""Hasan Turčalo Brzi"" Ilovača, područna škola Osanica",18.868974685668945,43.62137985229492,Primary,BIH,1944890e-e37b-32a8-be35-3ca81d0e7e02,
"Javna ustanova osnovna škola""Hasan Turčalo Brzi"" Područna škola Rešetnica",18.861217498779297,43.645042419433594,Primary,BIH,65312f56-61ff-3d38-9cfa-b8f2d8e2486c,
